START_DATE,START_TIME,START_TIME_ET,SUBJECT,LOCATION,DESCRIPTION,END_DATE,END_DATE_ET,END_TIME,END_TIME_ET,REMINDER_OFF,REMINDER_ON,REMINDER_DATE,REMINDER_TIME,REMINDER_TIME_ET,SHOWTIMEAS_FREE,SHOWTIMEAS_BUSY
05/23/14,07:10 PM,10:10 PM,Astros at Mariners,Safeco Field,"Local TV: ROOT SPORTS (Sp.) -- ROOT SPORTS ----- Local Radio: 710 ESPN",05/23/14,05/24/14,10:10 PM,01:10 AM,FALSE,TRUE,05/23/14,06:10 PM,09:10 PM,FREE,BUSY
05/24/14,07:10 PM,10:10 PM,Astros at Mariners,Safeco Field,"Local TV: ROOT SPORTS (Sp.) -- ROOT SPORTS -- MLBN ----- Local Radio: 710 ESPN",05/24/14,05/25/14,10:10 PM,01:10 AM,FALSE,TRUE,05/24/14,06:10 PM,09:10 PM,FREE,BUSY
05/25/14,01:10 PM,04:10 PM,Astros at Mariners,Safeco Field,"Local TV: ROOT SPORTS -- ROOT SPORTS (Sp.) ----- Local Radio: 710 ESPN",05/25/14,05/25/14,04:10 PM,07:10 PM,FALSE,TRUE,05/25/14,12:10 PM,03:10 PM,FREE,BUSY
05/26/14,01:10 PM,04:10 PM,Angels at Mariners,Safeco Field,"Local TV: ROOT SPORTS -- ROOT SPORTS (Sp.) ----- Local Radio: 710 ESPN",05/26/14,05/26/14,04:10 PM,07:10 PM,FALSE,TRUE,05/26/14,12:10 PM,03:10 PM,FREE,BUSY
05/27/14,07:10 PM,10:10 PM,Angels at Mariners,Safeco Field,"Local TV: ROOT SPORTS -- ROOT SPORTS (Sp.) ----- Local Radio: 710 ESPN",05/27/14,05/28/14,10:10 PM,01:10 AM,FALSE,TRUE,05/27/14,06:10 PM,09:10 PM,FREE,BUSY
05/28/14,07:10 PM,10:10 PM,Angels at Mariners,Safeco Field,"Local TV: ROOT SPORTS (Sp.) -- ROOT SPORTS ----- Local Radio: 710 ESPN",05/28/14,05/29/14,10:10 PM,01:10 AM,FALSE,TRUE,05/28/14,06:10 PM,09:10 PM,FREE,BUSY
05/29/14,07:10 PM,10:10 PM,Angels at Mariners,Safeco Field,"Local TV: ROOT SPORTS -- ROOT SPORTS (Sp.) ----- Local Radio: 710 ESPN",05/29/14,05/30/14,10:10 PM,01:10 AM,FALSE,TRUE,05/29/14,06:10 PM,09:10 PM,FREE,BUSY
05/30/14,07:10 PM,10:10 PM,Tigers at Mariners,Safeco Field,"Local TV: ROOT SPORTS (Sp.) -- ROOT SPORTS ----- Local Radio: 710 ESPN",05/30/14,05/31/14,10:10 PM,01:10 AM,FALSE,TRUE,05/30/14,06:10 PM,09:10 PM,FREE,BUSY
05/31/14,07:10 PM,10:10 PM,Tigers at Mariners,Safeco Field,"Local TV: ROOT SPORTS -- ROOT SPORTS (Sp.) -- MLBN ----- Local Radio: 710 ESPN",05/31/14,06/01/14,10:10 PM,01:10 AM,FALSE,TRUE,05/31/14,06:10 PM,09:10 PM,FREE,BUSY
06/01/14,01:10 PM,04:10 PM,Tigers at Mariners,Safeco Field,"Local TV: ROOT SPORTS (Sp.) -- ROOT SPORTS ----- Local Radio: 710 ESPN",06/01/14,06/01/14,04:10 PM,07:10 PM,FALSE,TRUE,06/01/14,12:10 PM,03:10 PM,FREE,BUSY
06/10/14,07:10 PM,10:10 PM,Yankees at Mariners,Safeco Field,"Local TV: ROOT SPORTS (Sp.) -- ROOT SPORTS ----- Local Radio: 710 ESPN",06/10/14,06/11/14,10:10 PM,01:10 AM,FALSE,TRUE,06/10/14,06:10 PM,09:10 PM,FREE,BUSY
06/11/14,07:10 PM,10:10 PM,Yankees at Mariners,Safeco Field,"Local TV: ROOT SPORTS (Sp.) -- ROOT SPORTS ----- Local Radio: 710 ESPN",06/11/14,06/12/14,10:10 PM,01:10 AM,FALSE,TRUE,06/11/14,06:10 PM,09:10 PM,FREE,BUSY
06/12/14,07:10 PM,10:10 PM,Yankees at Mariners,Safeco Field,"Local TV: ROOT SPORTS -- ROOT SPORTS (Sp.) ----- Local Radio: 710 ESPN",06/12/14,06/13/14,10:10 PM,01:10 AM,FALSE,TRUE,06/12/14,06:10 PM,09:10 PM,FREE,BUSY
06/13/14,07:10 PM,10:10 PM,Rangers at Mariners,Safeco Field,"Local TV: ROOT SPORTS -- ROOT SPORTS (Sp.) ----- Local Radio: 710 ESPN",06/13/14,06/14/14,10:10 PM,01:10 AM,FALSE,TRUE,06/13/14,06:10 PM,09:10 PM,FREE,BUSY
06/14/14,07:10 PM,10:10 PM,Rangers at Mariners,Safeco Field,"Local TV: ROOT SPORTS -- ROOT SPORTS (Sp.) ----- Local Radio: 710 ESPN",06/14/14,06/15/14,10:10 PM,01:10 AM,FALSE,TRUE,06/14/14,06:10 PM,09:10 PM,FREE,BUSY
06/15/14,01:10 PM,04:10 PM,Rangers at Mariners,Safeco Field,"Local TV: ROOT SPORTS (Sp.) -- ROOT SPORTS ----- Local Radio: 710 ESPN",06/15/14,06/15/14,04:10 PM,07:10 PM,FALSE,TRUE,06/15/14,12:10 PM,03:10 PM,FREE,BUSY
06/16/14,07:10 PM,10:10 PM,Padres at Mariners,Safeco Field,"Local TV: ROOT SPORTS -- ROOT SPORTS (Sp.) ----- Local Radio: 710 ESPN",06/16/14,06/17/14,10:10 PM,01:10 AM,FALSE,TRUE,06/16/14,06:10 PM,09:10 PM,FREE,BUSY
06/17/14,12:40 PM,03:40 PM,Padres at Mariners,Safeco Field,"Local TV: ROOT SPORTS (Sp.) -- ROOT SPORTS ----- Local Radio: 710 ESPN",06/17/14,06/17/14,03:40 PM,06:40 PM,FALSE,TRUE,06/17/14,11:40 AM,02:40 PM,FREE,BUSY
06/23/14,07:10 PM,10:10 PM,Red Sox at Mariners,Safeco Field,"Local TV: ROOT SPORTS (Sp.) -- ROOT SPORTS ----- Local Radio: 710 ESPN",06/23/14,06/24/14,10:10 PM,01:10 AM,FALSE,TRUE,06/23/14,06:10 PM,09:10 PM,FREE,BUSY
